time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
11/23/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/24/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/25/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/26/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/27/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/28/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/29/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/30/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/1/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/2/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/3/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/4/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/5/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/6/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/7/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/8/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/9/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/10/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/11/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/12/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/13/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/14/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/15/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/16/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/17/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/18/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/19/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/20/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/21/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/22/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/23/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/24/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/25/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/26/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/27/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/28/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/29/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/30/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/31/1982,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
1/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
2/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
3/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
4/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
7/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
8/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
9/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
10/31/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/27/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/28/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/29/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
11/30/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/1/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/2/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/3/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/4/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/5/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/6/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/7/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/8/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/9/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/10/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/11/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/12/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/13/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/14/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/15/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/16/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/17/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/18/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/19/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/20/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/21/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/22/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/23/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/24/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/25/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
12/26/1983,67945.14,67945.14,67945.14,0,0,67945.14,direct,
